Sentiment Scores,Classification,Tweet Text
-0.07941176470588236,Unsure,realdonaldtrump trump is raiding money again  aids programs mental and maternal health programs and womens shelters cancer research head start to pay for tents for children in detention camps
-0.27941176470588236,Negative,trump feels angry unprotected amid mounting crises
0.34705882352941175,Positive,good read almost like theres a case study in here somewhere  trump hit iran with oil sanctions so far theyre working
0.04274509803921569,Neutral,guyadami i 2nd that i think everybody does a good job even though the anti trump theme gets to me   i have broken 2 tv remotes and my middle finger listening to nathan in less than 2 yrs
-0.05203081232492999,Unsure,realdonaldtrump mr trump you got elected because you are a bully and a liar which your base appreciates if you want american womens vote you will quickly call for an fbi investigation about dr fords allegations do the right thing
0.22058823529411764,Positive,steventdennis jerylbier chrisgeidner fbi can investigate  just need to have trump ok it think trump will make the order  hell no
0.09637605042016807,Unsure,the hypocrisy of the right never fails to amaze me    so do you think they feel trump waited until the politically optune time prior to midterms to declassify and release documents
-0.15073529411764708,Negative,daddydaddymac hell i just struggle speaking with them due to the trump reflection on their character
0.11323529411764707,Unsure,cuomoprimetime cnn chriscuomo jaysekulow politicians will not be empowered elected or enabled to divide americans  mueller is the check  in america to hold a trump personality accountable mccains legacy is alive and well in america  none are above the rule of law in america  god has blessed america  again
0.02941176470588236,Neutral,foxnews hmm trump president for life
0.12990196078431376,Unsure,really enjoy jack black but didnt care for his acceptance speech and calling president trump a pos  why didnt he just keep it classy   so gross
-0.2647058823529412,Negative,it seems that all of the gop senators on the judiciary committee have been infested with the donald trump virus of lying to the american people they stated that there is no need for an fbi investigation of the rape allegation against kavanaugh
0.02941176470588236,Neutral,trump gop regain edge in kavanaugh battle
0.38823529411764707,Positive,renatomariotti trump mirror mirror on the wall whose the honest of us all mirror not you
-0.14816176470588238,Unsure,i met with a white trump supporting radical and thats 110 worse than pro blacks because pro whites hate everyone  goodness
0.12941176470588237,Unsure,mikecarlton01 he really is channeling trump
0.012724598930481279,Neutral,thread by prayingmedic live q ampamp a with q board is lagging due to high traffic first question anything about trudeau what aboutswer canada was used to help spy on trump through the fvey agreement and to funnel uranium to final destinat
0.08823529411764708,Unsure,realdonaldtrump how would trump know like he reads
0.02941176470588236,Neutral,report tests of donald trumps border wall prototypes have resulted in multiple breaches  via secondnexus
0.08823529411764708,Unsure,senfeinstein we were until trump now we need to reestablish and take back our country enough
0.5470588235294118,Positive,donaldjtrumpjr donal trump the great uniter to those who truly wish to come together and stamp out division america is proud of our president
0.08823529411764708,Unsure,donaldjtrumpjr realdonaldtrump thank you president trump
0.02941176470588236,Neutral,the hills morning report  sponsored by united against nuclear iran  the hill interviews president trump
-0.3382352941176471,Negative,patrici17369044 kindschi12 flowerbeast realdonaldtrump fbi cia nsa spied illegally on the trump campaign while lying about info gathered and passed on illegally to fisa court get educated walkaway
0.08823529411764708,Unsure,editorial the future of the korean peninsula has never looked brighter than it does now
0.15539215686274513,Positive,if the gop and trump were capable of backing someone who was just 5 less of a sleaze and ideological scumbag than kavanaugh they would have moonwalked into a another scotus judge   their pukestain values continue to be a saving grace novemberiscoming
0.02941176470588236,Neutral,freddyatton johninphx realdonaldtrump maga  100 pro trump
0.12483660130718957,Unsure,i havent dated anyone in at least 7 yrs but im getting older amp probably never will again still i can say that i will never ever no matter when or what the occasion go out with anyone who has supported or ever would supports donald trump as i said instant birth control
-0.04836601307189543,Neutral,michaelavenatti trump wont sit down with robert mueller why should dr ford sit with the gop senate
0.02941176470588236,Neutral,trump is doing way better than al gor who claimed to invent the internet he and bill clinton have missile tech to the chinese through loral corp global warming models cant predict the weather last week fake news msnbc woke cnn foxnews realdonaldtrump reddit politico
0.1465686274509804,Unsure,raheemkassam sadly i think it is true  heller better support trump now
-0.02941176470588236,Neutral,jwgop both are pathetically trump supporters now jesus what got them there
0.1470588235294118,Unsure,he is undoing progressivism not progress progress is being made every day by our president and by the way also your elected president donald j trump  eat that for lunch tomorrow
0.02941176470588236,Neutral,brennan fbi has obligation to circumvent trump took constitutional oath to united states   via weaselzippers
0.08823529411764708,Unsure,kylegriffin1 orchids4rhrita she got the job for one reason and that is to please the majority leader for trumps benefit
0.23823529411764707,Positive,susanematthews i have curated over 3000 articles on the trump presidency you may find it useful for your research  your article on paris accord is in there too
0.02941176470588236,Neutral,john54542 no deal you just dont like trump youre tainted
-0.42254901960784313,Negative,thetrumplady bbusa617 barbmuenchen baalter rohll5 leahr77 grizzlemeister dancovfefe1 donnawr8 carrieksada testify is worthless because those rogues will go party lines only polygraph test i will pay for the cost 1 trump amp stormy daniel 2 kavanaugh ampms ford both will appear on maury show for the test anyone that fails will quit jobampjailed 5 years end the saga lets expose the liar
-0.061764705882352916,Unsure,jacobawohl he will always be known as a sex predator like trump the adulterer porn star lover pussy grabber they go hand in hand scum bags
-0.09246323529411765,Unsure,wordcook kelleranneshia banderatxgirl txbonniejean m2themfknj melfaith1 cajunchick25 freed0mfirst str8donlemon nacebeth wasilencedmaj cooey1967 johnnyb371 amerikindred bnccncm97 goal1321 yockeywendy sonnigilley ptrtldy1l 1baliboy letters4trump45 cindynurse brendalummus robhighfill82 bonartgl littleitaly53 trey2211 arlamay2001 deplorablejujuv caseytraylor3 jakelew75666768 rightsideup313 ivankatrump flotus however youre a trump supporter with maga in your profile so that automatically makes me think very little of you can you blame me
-0.04836601307189543,Neutral,wray coates sessions should not step down bc of trumps rants it is realdonaldtrump who should step down countrybeforeself they have proven service potus does not resist alternativefacts bluewavecoming2018 theleadcnn
